10 01 08.36 +02 23 42.2 BL 1.93 I 45.96 0.31 0.46 9.17 0.45 0.40 -1.32 0.45 0.53
10 01 08.55 +02 00 52.4 BL 2.67 Z 46.18 0.11 0.49 8.57 0.40 0.43 -0.51 0.39 0.56
10 01 10.20 +02 32 42.3 BL 2.65 Z 46.39 0.51 0.76 8.21 0.31 0.47  0.07 0.57 0.73
10 01 11.94 +02 30 24.9 BL 1.50 I 45.71 0.49 0.74 8.20 0.40 0.41 -0.61 0.47 0.65
10 01 12.01 +02 42 33.7 BL 0.73 I 44.22 0.12 0.53 7.77 0.52 0.38 -1.67 0.25 0.69
10 01 12.62 +02 09 40.1 BL 1.82 I 46.10 0.66 1.05 8.62 0.35 0.46 -0.64 0.51 0.93
10 01 13.34 +02 36 08.0 BL 1.34 Z 45.88 0.26 0.72 8.38 0.38 0.42 -0.62 0.41 0.84
10 01 13.34 +02 36 08.0 BL 1.34 I 45.74 0.13 0.46 8.52 0.35 0.34 -0.89 0.30 0.63
10 01 13.91 +02 22 04.9 NL 0.88 I 44.44 0.17 0.69 9.18 0.42 0.36 -2.86 0.27 0.82
10 01 14.29 +02 23 56.9 BL 1.80 S 46.43 0.31 0.75 8.83 0.41 0.40 -0.52 0.29 0.74
10 01 14.64 +01 29 59.0 BL 1.78 I 45.80 0.20 0.45 8.13 0.41 0.45 -0.44 0.42 0.62
10 01 14.95 +01 43 48.6 NL 0.58 I 44.47 0.15 0.48 9.30 0.37 0.44 -2.94 0.35 0.55
10 01 15.28 +02 48 13.0 BL 1.46 I 46.13 0.38 0.77 8.89 0.50 0.42 -0.87 0.46 0.94
10 01 16.31 +02 14 02.8 NL 0.37 I 43.70 0.24 0.55 8.67 0.33 0.37 -3.08 0.38 0.60
10 01 16.79 +01 40 53.8 BL 2.06 S 46.49 0.17 0.59 8.61 0.51 0.37 -0.24 0.32 0.64
10 01 18.52 +01 55 43.0 BL 0.53 I 45.16 0.65 0.83 8.22 0.43 0.40 -1.17 0.49 0.90
10 01 18.57 +02 27 39.4 BL 1.05 I 45.82 0.31 0.49 8.52 0.44 0.49 -0.81 0.53 0.48
10 01 18.78 +02 07 30.0 BL 1.77 I 45.32 0.20 0.77 8.74 0.37 0.33 -1.53 0.14 0.77
10 01 19.58 +01 38 34.0 NL 0.36 I 43.94 0.12 0.62 9.18 0.39 0.34 -3.35 0.29 0.50
10 01 20.26 +02 33 41.4 BL 1.83 S 46.21 0.41 0.64 8.60 0.32 0.43 -0.50 0.47 0.41
10 01 20.26 +02 33 41.3 BL 1.84 Z 46.04 0.24 0.71 8.14 0.33 0.47 -0.21 0.41 0.54
10 01 22.17 +02 13 34.6 NL 0.89 I 45.15 0.32 0.52 9.36 0.38 0.28 -2.33 0.16 0.67
10 01 23.02 +02 08 51.3 BL 1.26 I 45.34 0.06 0.50 8.32 0.35 0.44 -1.10 0.41 0.41
10 01 23.97 +02 14 46.1 NL 0.89 I 45.05 0.22 0.60 9.11 0.33 0.39 -2.18 0.30 0.54
10 01 24.33 +02 40 41.7 BL 2.75 Z 46.55 0.41 0.83 8.95 0.48 0.34 -0.51 0.39 0.85
10 01 24.34 +02 40 41.7 BL 2.76 I 46.27 0.18 0.71 9.24 0.42 0.46 -1.08 0.40 0.70
10 01 24.85 +02 20 32.0 BL 1.71 I 45.93 0.20 0.68 8.31 0.36 0.41 -0.50 0.34 0.65
10 01 27.86 +02 23 58.4 NL 0.99 I 44.60 0.23 0.42 9.41 0.35 0.35 -2.92 0.33 0.46
10 01 28.00 +02 18 19.4 BL 1.19 I 44.91 0.14 0.60 7.66 0.43 0.39 -0.87 0.29 0.72
10 01 29.67 +02 06 43.4 BL 1.91 Z 45.95 0.17 0.52 8.75 0.40 0.34 -0.91 0.31 0.63
10 01 30.37 +01 43 04.4 BL 1.57 S 45.88 0.09 0.41 8.16 0.43 0.36 -0.40 0.29 0.53
10 01 30.78 +02 11 47.1 BL 1.51 I 45.44 0.10 0.45 8.43 0.44 0.37 -1.11 0.29 0.68
10 01 32.16 +01 34 20.9 BL 1.36 S 46.11 0.35 0.70 8.00 0.42 0.36 -0.01 0.31 0.72
10 01 32.82 +01 57 59.9 BL 1.54 Z 45.58 0.20 0.36 8.19 0.34 0.55 -0.72 0.49 0.44
10 01 32.86 +01 38 47.3 NL 0.74 I 49.06 1.25 0.94 9.30 0.30 0.29  1.65 1.33 1.02
10 01 36.50 +02 53 03.7 BL 2.12 S 46.56 0.35 0.70 8.73 0.35 0.46 -0.28 0.39 0.59
10 01 36.59 +01 42 51.0 NL 0.87 I 44.85 0.21 0.79 8.84 0.45 0.30 -2.11 0.24 0.95
10 01 40.36 +01 58 36.1 NL 0.86 I 45.02 0.21 0.51 9.57 0.39 0.35 -2.67 0.27 0.68
10 01 40.96 +01 56 43.3 BL 2.18 I 46.72 0.10 0.49 9.07 0.48 0.37 -0.47 0.27 0.59
10 01 41.09 +02 13 00.0 BL 0.62 I 44.86 0.44 0.68 7.35 0.45 0.48 -0.60 0.50 0.83
10 01 41.26 +02 23 08.0 BL 1.51 I 45.33 0.16 0.45 7.79 0.42 0.46 -0.57 0.40 0.68
10 01 41.88 +02 49 27.7 NL 0.74 I 44.80 0.32 0.66 9.25 0.32 0.26 -2.57 0.31 0.74
10 01 43.03 +01 49 32.2 BL 2.08 I 45.78 0.25 0.58 7.82 0.47 0.30 -0.16 0.36 0.54
10 01 45.58 +02 42 12.6 BL 3.46 I 45.92 0.09 0.59 7.72 0.42 0.40  0.09 0.46 0.42
10 01 46.49 +02 02 56.7 BL 0.67 Z 45.44 0.15 0.44 7.73 0.42 0.44 -0.40 0.33 0.52
10 01 47.05 +02 02 36.6 BL 1.17 Z 45.51 0.04 0.45 8.38 0.41 0.33 -0.98 0.20 0.62
10 01 47.26 +02 47 29.4 BL 1.53 I 45.29 0.23 0.54 7.88 0.42 0.33 -0.70 0.22 0.64
10 01 48.33 +01 29 56.1 BL 1.48 I 45.44 0.19 0.50 7.89 0.38 0.49 -0.57 0.38 0.58
10 01 49.00 +02 48 21.8 BL 1.61 I 46.03 0.37 0.57 7.91 0.36 0.43  0.01 0.50 0.67
10 01 49.60 +02 38 53.3 BL 2.06 I 46.19 0.15 0.40 8.51 0.41 0.40 -0.43 0.46 0.37
10 01 49.60 +02 38 53.3 BL 2.05 Z 46.19 0.21 0.45 8.52 0.49 0.40 -0.44 0.44 0.45
10 01 52.23 +01 56 08.7 NL 0.97 I 44.87 0.23 0.72 9.48 0.32 0.30 -2.73 0.27 0.78
10 01 53.45 +02 11 52.8 OD 0.48 I 44.41 0.44 0.72 9.33 0.46 0.40 -3.03 0.44 0.93
10 01 54.17 +02 47 53.9 BL 4.12 Z 46.06 0.23 0.50 8.40 0.40 0.46 -0.45 0.46 0.42
10 01 56.24 +02 09 43.4 BL 1.64 I 45.55 0.12 0.52 8.63 0.40 0.33 -1.19 0.21 0.64
10 01 56.44 +01 48 11.3 NL 0.96 I 45.19 0.48 0.86 9.14 0.30 0.37 -2.06 0.54 0.89
10 01 57.76 +02 38 04.9 NL 0.35 I 44.63 0.36 0.58 9.06 0.40 0.35 -2.55 0.38 0.66
10 01 58.00 +01 46 21.4 NL 0.83 I 45.18 0.38 0.91 9.58 0.34 0.33 -2.51 0.41 0.95
10 01 58.96 +02 24 45.2 BL 1.37 I 45.58 0.38 0.90 8.63 0.42 0.38 -1.16 0.43 0.93
10 01 58.96 +02 24 45.2 BL 1.37 Z 45.59 0.42 0.76 8.35 0.30 0.48 -0.88 0.47 0.69
10 01 59.79 +02 26 41.6 BL 2.03 I 46.82 0.14 0.45 9.07 0.37 0.43 -0.36 0.59 0.28
10 01 59.79 +02 26 41.6 BL 2.03 Z 46.83 0.14 0.62 9.09 0.43 0.37 -0.38 0.49 0.43
10 02 01.51 +02 03 29.4 BL 2.01 S 46.73 0.08 0.41 9.46 0.40 0.38 -0.84 0.37 0.40
10 02 02.22 +02 41 57.8 BL 0.79 I 45.21 0.16 0.51 8.24 0.46 0.41 -1.14 0.32 0.70
10 02 02.22 +02 41 57.8 BL 0.79 Z 45.19 0.08 0.50 7.96 0.35 0.41 -0.88 0.24 0.52
10 02 02.55 +02 01 45.3 NL 0.90 I 45.08 0.12 0.54 9.66 0.37 0.35 -2.70 0.28 0.69
10 02 02.78 +02 24 34.6 BL 0.99 S 45.98 0.66 1.03 8.78 0.41 0.50 -0.91 0.64 1.05
10 02 04.36 +02 31 18.1 BL 2.78 I 46.63 0.16 0.40 8.62 0.38 0.49 -0.10 0.46 0.55
10 02 05.03 +02 37 31.5 BL 0.52 I 45.74 0.33 0.94 8.38 0.39 0.40 -0.75 0.40 0.98
10 02 06.29 +02 14 41.8 BL 1.27 I 45.67 0.46 0.67 7.78 0.35 0.45 -0.23 0.43 0.68
10 02 06.43 +02 23 04.8 BL 1.30 I 44.89 0.29 0.65 7.94 0.36 0.46 -1.16 0.45 0.42
10 02 09.09 +02 18 37.8 NL 0.84 I 45.14 0.17 0.39 9.39 0.31 0.31 -2.37 0.27 0.52
10 02 10.73 +02 30 26.1 BL 1.16 S 45.99 0.15 0.50 7.90 0.43 0.30 -0.02 0.22 0.59
10 02 12.11 +01 42 32.4 BL 0.37 I 44.42 0.09 0.55 7.70 0.42 0.37 -1.39 0.24 0.66
10 02 12.26 +02 26 14.1 NL 0.89 I 44.11 0.27 0.61 8.98 0.45 0.32 -2.99 0.29 0.78
10 02 13.17 +02 38 27.6 BL 1.14 I 45.78 0.57 0.60 8.32 0.47 0.35 -0.65 0.60 0.85
10 02 13.42 +02 33 51.7 BL 1.14 I 45.62 0.56 1.01 8.05 0.39 0.50 -0.54 0.69 1.07
10 02 16.37 +01 50 08.2 OD 0.67 I 44.72 0.20 0.74 9.34 0.30 0.42 -2.74 0.40 0.62
10 02 16.76 +01 37 25.2 NL 0.62 I 44.20 0.08 0.59 9.32 0.38 0.37 -3.24 0.22 0.75
10 02 17.43 +02 29 59.7 BL 1.10 Z 45.65 0.08 0.38 8.45 0.47 0.35 -0.91 0.28 0.63
10 02 17.43 +02 29 59.7 BL 1.10 I 45.85 0.38 0.67 8.78 0.43 0.47 -1.04 0.45 0.73
10 02 17.54 +02 12 12.5 NL 0.82 I 44.55 0.14 0.52 9.65 0.36 0.37 -3.22 0.30 0.60
10 02 18.32 +02 10 53.1 BL 0.55 I 44.99 0.29 0.52 8.61 0.34 0.51 -1.74 0.38 0.57
10 02 19.48 +02 13 15.7 BL 2.03 I 45.83 0.19 0.38 8.61 0.31 0.39 -0.90 0.36 0.49
10 02 19.65 +02 17 15.7 BL 1.34 Z 45.76 0.60 1.05 7.79 0.38 0.30 -0.15 0.55 1.14
10 02 22.99 +02 06 39.9 NL 0.90 I 45.19 0.40 0.71 9.12 0.36 0.32 -2.05 0.36 0.79
10 02 23.05 +01 47 14.9 BL 1.24 I 45.95 0.32 0.94 8.31 0.41 0.40 -0.48 0.39 1.05
10 02 23.06 +01 47 14.8 BL 1.25 Z 45.88 0.15 0.59 8.21 0.35 0.42 -0.45 0.29 0.67
10 02 23.36 +02 37 04.5 BL 1.44 I 45.58 0.48 0.86 8.23 0.46 0.39 -0.76 0.46 0.84
10 02 26.33 +02 19 23.2 BL 1.29 S 46.10 0.26 0.77 8.10 0.41 0.46 -0.11 0.44 0.75
10 02 26.93 +01 59 40.1 BL 1.61 I 45.45 0.21 0.59 8.35 0.37 0.41 -1.01 0.35 0.60
10 02 28.82 +02 40 16.9 BL 3.14 I 46.78 0.43 0.95 7.98 0.42 0.34  0.68 0.44 1.06
10 02 28.82 +02 40 16.9 BL 3.14 Z 46.53 0.22 0.70 8.29 0.44 0.42  0.12 0.36 0.75
10 02 30.06 +01 48 10.4 BL 0.63 I 44.99 0.12 0.68 7.50 0.43 0.46 -0.62 0.37 0.65
10 02 30.65 +02 44 27.6 BL 0.82 I 45.49 0.13 0.52 7.82 0.44 0.33 -0.44 0.22 0.65
10 02 31.91 +02 35 07.5 NL 0.88 I 44.74 0.16 0.48 9.00 0.30 0.30 -2.37 0.25 0.53
10 02 32.13 +02 35 37.3 BL 0.66 S 45.94 0.35 0.70 8.14 0.38 0.43 -0.31 0.48 0.54
10 02 32.52 +01 40 09.0 BL 1.79 I 45.97 0.43 0.65 8.80 0.44 0.32 -0.95 0.30 0.77
10 02 33.64 +02 15 41.9 BL 1.41 I 45.80 0.11 0.31 7.93 0.40 0.41 -0.24 0.32 0.51
10 02 34.33 +01 50 11.3 BL 1.51 S 46.58 0.31 0.70 8.56 0.39 0.40 -0.09 0.35 0.64
10 02 34.85 +02 42 53.3 BL 0.20 S 44.46 0.30 0.57 7.18 0.43 0.32 -0.83 0.36 0.56
10 02 36.71 +01 59 48.8 BL 1.52 S 46.01 0.35 0.72 8.42 0.51 0.31 -0.52 0.29 0.68
10 02 37.09 +01 46 48.0 OD 0.67 I 45.65 0.53 0.81 9.30 0.38 0.36 -1.76 0.63 0.94
10 02 37.92 +02 47 00.6 BL 0.21 I 44.51 0.35 0.64 7.34 0.35 0.41 -0.94 0.38 0.70
10 02 38.63 +02 47 43.1 OD 0.82 I 44.67 0.16 0.77 9.11 0.29 0.43 -2.55 0.43 0.48
10 02 38.70 +01 39 36.7 BL 1.32 I 45.98 0.35 0.78 8.58 0.51 0.42 -0.72 0.40 0.92
10 02 40.30 +02 01 47.3 OD 0.64 I 44.68 0.33 0.95 8.80 0.42 0.31 -2.24 0.31 1.00
10 02 40.32 +01 36 59.5 NL 0.37 I 44.01 0.19 0.74 8.89 0.33 0.35 -3.00 0.32 0.57
10 02 40.93 +02 34 48.4 BL 1.68 I 46.24 0.61 0.84 7.36 0.35 0.39  0.77 0.66 0.88
10 02 41.73 +02 16 15.2 NL 0.39 I 44.08 0.13 0.50 8.78 0.53 0.30 -2.82 0.20 0.74
10 02 43.85 +02 05 02.7 BL 1.23 I 45.84 0.35 0.60 8.05 0.37 0.44 -0.32 0.55 0.53
10 02 43.93 +02 23 40.7 OD 0.66 I 43.78 0.11 0.68 9.32 0.48 0.32 -3.66 0.11 0.84
10 02 43.96 +02 34 28.6 BL 0.38 Z 45.18 0.39 0.76 8.29 0.44 0.37 -1.22 0.39 0.85
10 02 43.96 +02 34 28.6 BL 0.38 I 45.27 0.35 0.77 8.25 0.42 0.40 -1.09 0.37 0.76
10 02 48.87 +01 38 55.3 NL 0.69 I 45.10 0.13 0.62 9.20 0.34 0.36 -2.22 0.21 0.68
10 02 49.33 +02 37 46.5 BL 2.12 I 46.29 0.21 0.71 8.70 0.36 0.36 -0.51 0.34 0.51
10 02 49.92 +02 17 32.3 BL 1.10 Z 45.55 0.18 0.59 8.58 0.37 0.39 -1.14 0.39 0.71
10 02 49.92 +02 17 32.3 BL 1.10 I 45.85 0.46 0.86 8.85 0.45 0.45 -1.12 0.51 0.94
10 02 50.86 +02 42 03.6 NL 0.98 I 45.44 0.48 0.75 9.12 0.36 0.35 -1.79 0.52 0.82
10 02 51.42 +02 18 49.8 NL 0.61 I 45.18 0.51 1.33 9.44 0.47 0.29 -2.38 0.45 1.49
10 02 51.62 +02 29 05.5 BL 2.01 S 46.35 0.16 0.54 8.62 0.34 0.40 -0.38 0.33 0.48
10 02 52.85 +02 14 52.8 NL 0.67 I 44.70 0.35 0.61 9.10 0.33 0.33 -2.51 0.31 0.64
10 02 52.88 +02 54 26.8 BL 0.80 I 45.63 0.27 0.54 7.97 0.55 0.29 -0.45 0.36 0.59
10 02 56.92 +02 43 21.2 BL 3.32 I 46.05 0.05 0.61 9.00 0.35 0.51 -1.06 0.43 0.50
10 02 58.21 +01 59 09.3 BL 1.60 I 45.59 0.25 0.46 8.58 0.35 0.42 -1.11 0.42 0.42
10 03 09.21 +02 20 38.4 BL 1.96 S 46.27 0.17 0.59 8.25 0.45 0.34 -0.09 0.24 0.68
10 03 12.45 +02 00 02.2 BL 1.78 I 45.43 0.08 0.60 9.07 0.27 0.46 -1.76 0.32 0.52
