"obj_ID","alpha","delta","u","g","r","i","z","run_ID","rerun_ID","cam_col","field_ID","spec_obj_ID","class","redshift","plate","MJD","fiber_ID"
1237679459753263360,22.5619952790061,18.6457519266143,21.15672,21.13764,20.83976,20.73763,20.50604,7913,301,2,100,8588491325183383552,"QSO",1.308352,7628,56978,461
1237679459753525504,23.1120079995275,18.5415650716304,20.73894,20.30423,20.16967,19.8167,19.90697,7913,301,2,104,8588474832508966912,"QSO",1.681281,7628,56978,401
1.237663783121e+18,353.88786373848,-0.755846171295278,23.00529,22.32713,21.86463,22.75502,22.66592,4263,301,2,75,9869716771736672256,"QSO",1.057533,8766,57333,284
1237670965378679040,124.667374117344,10.3653022058408,18.26202,17.96849,18.2529,18.51362,18.83839,5935,301,4,54,2725974718199916544,"STAR",-6.541714e-05,2421,54153,622
1237670965379662336,126.829450056576,10.912455802814,21.24841,18.97201,17.57855,16.5593,15.99714,5935,301,4,69,2729245220486014976,"STAR",0.000148712,2424,54448,232
1237659326020977664,226.838235624763,52.6218136851569,26.71762,23.43979,21.71915,20.60081,19.93133,3225,301,4,110,9450938365287618560,"QSO",1.041059,8394,57865,489
1237659326018355456,218.238388397238,55.8022504201258,20.48356,18.54114,17.53893,17.01679,16.70559,3225,301,4,70,1308399090605778944,"GALAXY",0.1065532,1162,52668,376
1237678598617826048,338.15139422512,3.44560908070505,26.70708,23.95339,21.5493,20.41735,19.62773,7712,301,6,184,4831357814114113536,"GALAXY",0.7018676,4291,55525,441
1237678598628114944,1.79184564173613,3.64009083820232,23.93536,24.6586,21.9201,20.54594,19.81913,7712,301,6,341,9843805411375077376,"GALAXY",0.6884916,8743,57663,227
1237678598624051712,352.447656873646,3.60003546009815,21.85221,21.88429,20.48558,19.69036,19.55275,7712,301,6,279,4822329729825921024,"GALAXY",0.6049094,4283,55864,365
1237655499210162688,223.857948991033,-1.6690278486567,22.07989,21.36277,21.31468,21.26958,20.82088,2334,301,4,187,4526265599278733312,"STAR",-0.0001879864,4020,55332,538
1237668330963271936,240.713298642791,9.19655557740241,21.08112,19.75831,19.43093,19.24792,19.27397,5322,301,1,209,1945716446512310272,"QSO",4.184221,1728,53228,587
1237655692479038464,226.589171029604,-1.82164797208409,22.58597,20.89043,20.74547,20.63047,20.45853,2379,301,4,116,4522859312205551616,"QSO",2.878449,4017,55329,434
1237667539081233152,150.092559274896,21.8823737621036,24.31149,22.35375,20.60883,19.74513,19.36752,5137,301,6,248,6512424240020740096,"GALAXY",0.4701889,5784,56029,797
1237680262928794112,5.19766247170182,-7.99778175863161,22.80227,21.67271,20.35291,19.42384,18.8866,8100,301,2,354,8050217155076315136,"GALAXY",0.4797442,7150,56597,119
1237667538004279552,142.812267935015,19.0861776036542,22.53398,22.00945,21.96215,21.89314,21.56394,5137,301,4,199,6492075307121793024,"QSO",2.617327,5766,56248,496
1237655125014086144,195.526694344118,4.61040637299792,21.95428,21.46234,19.39161,18.63833,18.12194,2247,301,3,232,5357234162226190336,"GALAXY",0.4467041,4758,55682,736
1237662194521407744,169.367406745755,41.3031441033409,20.81228,20.75699,20.69934,20.2555,20.1614,3893,301,3,97,9420444777365919744,"QSO",1.90493,8367,57429,146
1237663785280405760,21.1075840202398,0.879729793211786,21.93331,19.22875,17.76369,16.68426,16.10675,4263,301,6,257,1690085774080370688,"STAR",1.536963e-05,1501,53740,400
1237657776084156416,145.802839160038,46.1199373287613,18.57841,18.67978,16.97198,16.7766,18.22382,2864,301,5,255,1353453778644264960,"GALAXY",0.02619953,1202,52672,444
1237661360766386944,217.834402804906,41.7868433252914,25.65437,22.41392,20.82328,19.59733,18.90841,3699,301,2,181,6822992570035230720,"GALAXY",0.6680937,6060,56074,142
1237655107307045376,197.401773019381,58.7108760565742,24.484,22.29631,20.50348,20.05867,19.57113,2243,301,2,380,1078664103112763392,"GALAXY",0.35768,958,52410,189
1237655107307372544,198.723073058157,58.4275921804177,18.12534,16.88958,16.39085,16.19575,16.10496,2243,301,2,385,3644540004518174720,"STAR",-0.0002793696,3237,54883,7
1237664854179315968,211.185790188219,35.3193350697524,22.09629,20.68326,18.89132,18.24396,17.77967,4512,301,5,88,4342858262666041344,"GALAXY",0.3913617,3857,55272,954
1237651495223623936,125.693456219703,50.1681786998049,20.15303,18.43356,17.58639,17.08245,16.74025,1402,301,2,137,497673903800346624,"GALAXY",0.07262442,442,51882,95
1237659326025695744,239.36026244917,45.6491817099256,22.42896,21.82579,21.66411,21.73312,22.75183,3225,301,4,182,6792754900675876864,"QSO",2.412849,6033,56069,730
1237661360758063360,192.035780959772,46.6475269451654,21.48466,20.27734,20.07049,19.98466,19.97674,3699,301,2,54,7505318155134457856,"STAR",0.0001137147,6666,56371,252
1237661360760160512,198.994396441934,45.8194517310145,21.83963,20.79342,20.64027,20.53955,20.43907,3699,301,2,86,7459218381612537856,"STAR",0.0005242904,6625,56386,478
1237660765375103744,130.838335162454,31.0089860665349,22.55641,22.37983,20.77063,19.7423,19.29701,3560,301,5,159,5837898594536151040,"GALAXY",0.5933315,5185,55978,391
1237662197744533504,222.566686825664,8.74879029921537,19.71919,18.29388,17.68046,17.41459,17.33786,3894,301,1,126,3814630606118166528,"STAR",-0.000110284,3388,54947,297
1237658300067741952,151.154621721644,6.84414879749262,22.8678,23.11326,20.91748,19.91893,19.38346,2986,301,5,218,5488918821510338560,"GALAXY",0.580028,4875,55677,570
1237660961862713600,131.174804756232,30.53848887587,19.50094,18.2884,17.63873,17.27837,17.05037,3606,301,3,50,1429975395242895360,"GALAXY",0.1081447,1270,52991,300
1237650371010888704,161.898101336574,-1.95915632742889,26.31186,22.40611,20.58771,19.57825,18.89696,1140,301,4,60,4247030601709017088,"GALAXY",0.553362,3772,55277,495
1237650371010888704,161.94641636398,-1.9729006753433,23.38778,22.8408,20.78759,19.76904,19.48724,1140,301,4,60,4262881715889133568,"GALAXY",0.5162282,3786,55563,817
1237661360758850048,194.649600190458,46.4153908056187,23.35882,21.70039,19.99818,19.01537,18.63809,3699,301,2,66,7451406626626754560,"GALAXY",0.483318,6618,56401,731
1237661360759767552,197.744437877177,45.9819568071295,22.64087,22.38186,20.79827,19.64067,19.27833,3699,301,2,80,8344124862521169920,"GALAXY",0.6015714,7411,56776,293
1237680529745969920,358.31595702576,29.6669668704777,24.4707,22.38791,20.56717,19.57492,19.22499,8162,301,3,237,7331913354972518400,"GALAXY",0.5099327,6512,56567,193
1237678439696171776,29.3847432819648,3.51130492195227,22.0229,22.45979,22.11822,21.6196,21.83347,7675,301,6,64,10612797254489364480,"GALAXY",0.9954215,9426,58123,235
1237661360762454272,206.140733511265,44.6451043583057,23.51817,22.07743,20.45652,19.59207,19.04746,3699,301,2,121,7462529835421947904,"GALAXY",0.4208577,6628,56366,237
1237661360759833344,197.907041290359,46.1024562922705,25.63607,23.21321,21.71223,20.55155,19.91341,3699,301,2,81,8344112218137450496,"QSO",1.217917,7411,56776,247
1237679459749527808,13.5609194461474,19.3062870975943,18.97178,17.99393,17.56697,17.4163,17.39171,7913,301,2,43,8582897833363134464,"STAR",-0.0006391093,7623,56901,592
1237679459750117632,14.8870656277222,19.1341142849656,19.00355,18.05789,17.71821,17.58648,17.55523,7913,301,2,52,5769255807326902272,"STAR",-0.0005692801,5124,55894,526
1237679459753132544,22.2220698479185,18.7046835083121,21.83305,22.00715,21.79812,21.32461,20.85659,7913,301,2,98,8589505349949872128,"GALAXY",0.8591295,7629,56988,54
1237650371013247488,167.270092956293,-1.99215634826422,26.89074,20.73144,18.9963,18.33001,17.87908,1140,301,4,96,4248063317384648704,"GALAXY",0.3033626,3773,55240,156
1237670965391392768,153.66512835418,17.4332082656481,18.85777,17.31144,16.70791,16.4461,16.3325,5935,301,4,248,3578144894776090624,"STAR",0.0003627049,3178,54848,127
1237670965392113920,155.442562375729,17.5738323685891,19.89639,19.28577,19.02352,18.92823,18.68418,5935,301,4,259,6009147805591164928,"QSO",2.229991,5337,55987,800
1237670965393096960,157.717659660966,18.0107726229565,22.04259,19.96377,19.20419,18.67398,18.493,5935,301,4,274,6626046947118831616,"STAR",3.400349e-05,5885,56036,458
1237665024902758912,178.4911746832,34.6892093715763,23.13687,22.30896,21.04513,20.06434,19.56747,4552,301,3,65,5232234807409530880,"GALAXY",0.6059235,4647,55621,647
1237668331491688704,221.576533766561,13.6890718940452,19.73592,18.30852,17.49654,17.04579,16.73693,5322,301,2,80,3095137947725359104,"GALAXY",0.1468701,2749,54241,142
1237668331492344064,223.022398975463,13.340040439135,18.98364,17.28393,16.48465,16.11117,15.86138,5322,301,2,90,3096262198381537280,"GALAXY",0.07537834,2750,54242,136
1237668331489460736,216.320317747909,14.4823609986741,26.00254,20.58587,18.84083,18.26597,17.85306,5322,301,2,46,6148578524896974848,"GALAXY",0.3710535,5461,56018,142
1237679457071661312,357.693566545032,17.9149135680978,21.08422,20.82198,20.60679,20.33762,20.37114,7912,301,5,142,8555750892179314688,"QSO",1.779139,7599,56955,136
1237679457072382208,359.459538595975,17.9081432484044,21.69659,19.93846,19.17193,18.87561,18.75266,7912,301,5,153,8552413874221242368,"STAR",-0.0003948566,7596,56945,284
1237651538725765120,242.066740404451,52.4080724761645,22.39,19.50255,18.11547,16.98238,16.40183,1412,301,3,375,2462473185153542144,"STAR",-3.367322e-05,2187,54270,473
1237651538725765376,242.231361626193,52.3527501040201,19.3404,18.13668,17.64795,17.50208,17.42932,1412,301,3,375,2450094882795055104,"STAR",-0.000640647,2176,54243,497
1237678598622675712,349.374484171813,3.64103418516323,25.78859,22.12246,20.39688,19.44454,18.88102,7712,301,6,258,4824609017715513344,"GALAXY",0.5160122,4285,55881,465
1237678598624706816,353.910806415212,3.50592120867603,22.87455,22.4807,20.88878,19.82295,19.40549,7712,301,6,289,4822235721581746176,"GALAXY",0.6140301,4283,55864,23
1237667539081101824,149.732492002118,21.8262907267225,23.50618,22.89697,22.54636,21.92258,21.88365,5137,301,6,246,10826719061624510464,"GALAXY",1.053753,9616,58135,238
1237652944783344128,353.817374001124,15.8855239571101,24.52032,22.40968,20.91083,19.91965,19.60417,1739,301,6,263,6909700335167887360,"GALAXY",0.5536857,6137,56270,191
1237678540626460928,353.018479289167,23.9222846520654,25.77416,24.34837,23.13479,21.71015,19.62082,7699,301,2,42,8633527881296009216,"STAR",-0.000265615,7668,57579,463
1237663785277915392,15.4234041077557,0.88810396617219,24.66757,22.90957,22.14024,21.69007,21.49541,4263,301,6,219,9894614388366923776,"STAR",-0.0001031404,8788,57360,749
1237663785279029760,18.0580722745915,1.02550394300628,22.83241,22.84488,21.99432,21.55142,21.51467,4263,301,6,236,9895750458722768896,"GALAXY",0.2806738,8789,57358,786
1237663785279553792,19.1907635259418,1.00860676355958,24.13357,21.87633,20.60709,20.09669,19.91892,4263,301,6,244,8867794766831835136,"STAR",-6.878118e-05,7876,57002,753
1237655125009432576,184.92040504328,4.68126603838286,19.78967,17.87997,16.90002,16.4142,16.03147,2247,301,3,161,950279077602813952,"GALAXY",0.07526574,844,52378,71
1237662194520949248,167.955846050246,41.2071696941871,22.33618,22.36278,21.58794,21.60406,21.33177,3893,301,3,90,9420516795377539072,"GALAXY",0.3401859,8367,57429,408
1237662194523963648,177.195741440647,42.1188827588058,21.49021,21.51435,21.34716,21.29441,20.84921,3893,301,3,136,9436347015430952960,"QSO",1.476092,8381,57512,654
1237662194524160256,177.771759308192,42.1787650803527,21.0805,21.06387,20.95119,20.61296,20.29123,3893,301,3,139,9436376702244902912,"QSO",0.755275,8381,57512,762
1237663788499009536,136.574497188419,64.9683075407056,25.36689,21.94394,21.30937,21.44255,20.84554,4264,301,4,217,6438048061977810944,"QSO",2.682956,5718,56693,554
1237679457609646336,0.328982257984819,18.406246962752,23.35952,22.61065,20.61832,19.5093,18.93283,7912,301,6,159,8552369344000317440,"STAR",-7.346023e-07,7596,56945,122
1237650797287047680,130.805836966463,0.848676781751983,22.20001,21.88959,21.47581,21.71791,21.32748,1239,301,6,70,14108777226825914368,"QSO",1.005491,12531,58932,456
1237662524697149440,196.814952271532,14.0337894702991,19.99307,19.10748,18.82896,18.72258,18.66178,3970,301,2,99,6102440268065429504,"STAR",0.0003727924,5420,56009,228
1237667735036297472,161.841639011286,20.7019555675151,19.27427,18.15802,17.78662,17.5586,17.41142,5183,301,3,205,2790130670985308160,"GALAXY",0.03161488,2478,54097,548
1237661360763502848,209.428070144354,44.0696755995391,21.69009,21.31765,21.28086,21.18155,20.8824,3699,301,2,137,7463660408236431360,"QSO",2.663189,6629,56365,254
1237651504343155200,202.79315877524,-0.163670595716792,22.68073,21.76992,20.54229,19.59647,19.20149,1404,301,3,26,4559898290062383104,"GALAXY",0.6800632,4050,55599,13
1237657608577483008,136.751468039365,46.9670174717232,21.50853,19.30506,17.88951,17.22175,16.86836,2825,301,5,210,1011226660223084544,"STAR",-2.311203e-06,898,52606,613
1237680505046368768,350.390343089622,34.930322252259,21.57956,21.03477,20.74253,20.39396,20.09881,8156,301,5,183,8733766246871619584,"QSO",0.743041,7757,58392,584
1237680505045844224,349.113696469488,34.6573712847923,23.36596,22.02369,19.91586,19.69507,19.42278,8156,301,5,175,8039171460793915392,"STAR",-0.0012508,7140,56569,895
1237667209981920000,157.823700984031,25.9875678461231,22.81496,20.77383,18.92109,18.25337,17.94068,5061,301,1,287,2649242819331385344,"GALAXY",0.3921164,2353,53794,1
1237667209983885824,162.685808791938,26.886376723681,23.57664,21.42339,19.54885,18.90793,18.5365,5061,301,1,317,7247585482238089216,"GALAXY",0.4064813,6437,56340,610
1237667209989194240,176.276782785041,28.5769701703872,22.42436,20.60245,18.73866,17.9842,17.60707,5061,301,1,398,2500779337612027904,"GALAXY",0.4308352,2221,53792,566
1237661210974224896,226.391608770881,41.3797284975659,21.88594,21.50767,21.37757,21.2195,20.91513,3664,301,3,102,9594998033529198592,"GALAXY",1.272598,8522,58193,287
1237664880488612096,146.094914577334,32.1883318273659,22.76809,22.28268,20.79013,19.97244,19.61643,4518,301,6,128,6537208886092650496,"GALAXY",0.4778848,5806,56310,851
1237661360766779648,218.993555914812,41.4069181727833,22.29647,20.62304,19.8319,19.51558,19.32305,3699,301,2,187,12102485707739912192,"STAR",-0.0006506901,10749,58485,682
1237661360759111936,195.627416492535,46.272999649611,21.01764,20.80614,20.91635,20.77558,20.43105,3699,301,2,70,8346349449304627200,"QSO",1.812751,7413,56769,194
1237652947454787840,6.72463075313007,-10.0796751092467,19.85733,18.68236,18.20359,18.03319,17.90436,1740,301,3,66,3496005053603487744,"STAR",-0.0004188355,3105,54825,312
1237660961861402880,128.425793832957,28.7045433297996,19.82984,18.18806,17.28606,16.80419,16.4354,3606,301,3,30,1427701879101483008,"GALAXY",0.08779735,1268,52933,221
1237650371011150080,162.481983292059,-2.050542380493,23.07298,20.73075,19.0844,18.41229,18.07388,1140,301,4,64,4262690125987993600,"GALAXY",0.427871,3786,55563,120
1237679459750117632,14.9942098510184,19.1594825584293,20.94491,20.59189,20.43867,20.17003,20.18458,7913,301,2,52,8583974257561982976,"QSO",1.573997,7624,57039,412
1237679459753394688,22.7805054929357,18.5025023186753,21.86764,22.0125,21.88364,21.76419,21.39852,7913,301,2,102,8159529502084716544,"QSO",1.901784,7247,56626,483
1237656494042186240,5.39847717123786,13.8574165552272,22.67007,21.76463,21.49312,21.19349,20.35647,2566,301,1,343,6962627251465902080,"GALAXY",0.7460132,6184,56267,226
1237661815488316160,196.695228891028,11.0883031742207,23.33286,22.38946,20.41831,19.39636,18.76964,3805,301,1,63,6103679692061300736,"GALAXY",0.5048533,5421,55980,641
1237667254528049920,124.935976011665,16.3276279540451,24.00554,21.82701,20.28538,19.49036,19.05201,5071,301,4,71,5064507057270708224,"GALAXY",0.4488985,4498,55615,761
1237651538725765120,242.190916659227,52.4682301692299,17.69516,16.05587,15.47792,15.30115,15.24064,1412,301,3,375,2450092958649706496,"STAR",-6.657313e-05,2176,54243,490
1237663788489834752,114.604204693371,47.7369624320102,24.63465,22.11149,24.80202,21.05323,22.692,4264,301,4,77,11995456221295695872,"GALAXY",0.1839029,10654,58429,431
1237654391106109952,125.670712312005,44.8941615588358,24.26622,22.99179,21.48428,19.91269,19.02711,2076,301,4,149,9321496146429106176,"STAR",0.0001542937,8279,57063,621
1.237665024912e+18,204.043733319394,33.4584674643647,21.23657,20.24532,19.41107,19.04676,18.67398,4552,301,3,206,11549649062388324352,"GALAXY",0.2560807,10258,58492,610
1237665024913309952,207.595700811217,32.7395829227256,19.80455,18.10545,17.15737,16.78441,16.47854,4552,301,3,226,2278979525016578048,"GALAXY",0.157376,2024,53503,575
1237670962159682048,35.9363547336529,23.8378029207076,25.01264,21.52431,19.99946,18.88768,18.30095,5934,301,6,88,3649136238016962560,"STAR",-0.0005235979,3241,54884,344
1237668331492279040,222.929955491676,13.3701080344847,21.99618,21.38138,20.06656,19.18944,18.90196,5322,301,2,89,6167831248310130688,"GALAXY",0.5085938,5478,56014,551
1237678598620447744,344.277293668463,3.38857604605062,22.52259,22.21801,20.54055,19.45045,18.88326,7712,301,6,224,4830281942019889152,"GALAXY",0.6206696,4290,55527,623
1237678598628966912,3.68355511006177,3.72755638926856,23.09207,23.40971,20.87713,19.83121,19.40514,7712,301,6,354,4840402401830918144,"GALAXY",0.5259077,4299,55827,577
1237655499211342336,226.534076812436,-1.52423484570519,20.9469,20.10057,19.93454,19.87687,19.65792,2334,301,4,205,4522895596089268224,"QSO",2.72638,4017,55329,566
1237663788491735296,117.678523191198,51.5437374481113,21.14071,20.57748,20.01048,19.82083,19.85666,4264,301,4,106,9352944389079717888,"QSO",1.353657,8307,57723,341
1237663788487671808,111.596573626284,43.175759484266,23.09677,20.86081,19.96515,19.61464,19.13581,4264,301,4,44,4116517196498491392,"QSO",0.3736629,3656,55241,826
1237663788488589568,112.909596894991,45.0551467301633,18.89421,18.77047,18.45273,18.34408,18.32702,4264,301,4,58,2.101053526582e+18,"QSO",1.381814,1866,53314,452
1237662194520883200,167.70196720139,41.1736535975982,20.30334,20.09288,20.08151,19.81985,19.92404,3893,301,3,89,9420528340249630720,"QSO",1.606995,8367,57429,450
1237662194523111424,174.419890846979,41.8668483915527,18.3648,18.01089,17.70647,17.55432,17.37525,3893,301,3,123,1624849263810865152,"QSO",2.042813,1443,53055,639
1237662194523505152,175.645323211183,42.0159698689207,22.63001,21.67244,20.85884,20.4779,20.27515,3893,301,3,129,7479430703865944064,"QSO",6.690471,6643,56386,282
1237678602367927296,333.707265193378,15.7404292998463,22.39627,21.22713,19.8185,19.01267,18.63147,7713,301,5,62,5670213171887233024,"GALAXY",0.5677094,5036,55751,659
1237662524694397184,190.391994711417,14.2078944359915,20.02884,18.86617,18.88789,18.96103,19.0202,3970,301,2,57,3664920826962092032,"STAR",0.0007342494,3255,54885,424
1237680298890822656,357.566854037476,22.8099214234528,26.17427,24.16091,22.05718,20.81247,19.81791,8108,301,5,227,8553574134336215040,"GALAXY",0.898495,7597,56973,409
1.237651495221e+18,120.4737069022,45.3164450551221,23.302,22.86242,20.7816,20.1257,19.58005,1402,301,2,97,7194561257500071936,"GALAXY",0.393202,6390,56244,221
1237661360757080320,188.752442075349,46.721356593857,21.85491,21.72823,21.75505,21.62608,21.66867,3699,301,2,39,8356671115213690880,"QSO",1.476235,7422,56799,880
1237672794495844608,0.297778785283242,-4.04719154683157,21.64767,21.47379,21.37595,21.24393,21.18001,6361,301,3,23,8892492827705235456,"QSO",1.501719,7898,57363,492
1237667209970451456,131.000938873562,17.4840542225989,24.10659,23.46358,22.59101,22.60025,21.55763,5061,301,1,112,10761427306868398080,"GALAXY",0.8248764,9558,57806,276
1237664880487629568,143.808947398231,31.1705568060465,24.00546,24.03094,21.7024,20.57763,19.71601,4518,301,6,113,12809590705677948928,"GALAXY",0.9187948,11377,58434,827
1237678597543297536,336.392345876521,2.45137282274874,21.0781,20.93019,21.01107,20.84694,20.99393,7712,301,4,172,1.2770014334241e+19,"QSO",2.00154,11342,58425,209
1237660961864417536,134.93829318027,32.6745136603923,18.55604,16.653,15.68308,15.25882,14.91529,3606,301,3,76,1432223621610235904,"GALAXY",0.08654382,1272,52989,287
1237660961865007360,136.420919466509,33.4060457171345,17.84129,15.91816,15.00775,14.57953,14.23625,3606,301,3,85,1432286568650926080,"GALAXY",0.06373457,1272,52989,516
1237660961865924608,138.561040323589,34.4643749853381,21.10697,18.64916,17.31596,16.80769,16.43921,3606,301,3,99,1433318185502795776,"GALAXY",0.1842077,1273,52993,173
1237660961862779392,131.269397187457,30.5856534397184,26.73943,24.45037,21.96826,20.60232,19.84087,3606,301,3,51,12007820779758835712,"GALAXY",0.6946601,10665,58456,357
1237665024914359040,210.311313581116,32.1397216965111,24.85197,22.00561,21.46365,21.47284,21.38991,4552,301,3,242,4348380559883655168,"QSO",2.576983,3862,55276,564
1237665024903348736,180.191968671572,34.9033823929503,22.28859,21.79083,21.46272,21.03188,21.1295,4552,301,3,74,5232309299322312704,"QSO",1.482171,4647,55621,918
1237650760242626816,178.994258126366,-3.56256590007865,18.44375,17.53037,17.31466,17.31782,18.75798,1231,301,1,65,371549482921256960,"GALAXY",0.7573125,330,52370,9
1237667209979036160,150.694324233686,24.2746112884859,23.18742,22.20396,20.58015,19.43982,18.99022,5061,301,1,243,7272383041733154816,"GALAXY",0.6108299,6459,56273,711
1237667209983230208,161.038520823032,26.6739787745944,25.27984,21.78361,20.07992,19.23121,18.87253,5061,301,1,307,7265494602928642048,"GALAXY",0.4916732,6453,56365,227
1237667209987817728,172.719501086077,28.2170400544952,19.50938,17.51398,16.40853,15.96832,15.59722,5061,301,1,377,2496122081268230144,"GALAXY",0.1376694,2217,53794,7
1237667209965142784,119.687575452608,12.2871213581875,19.6431,17.88317,16.97281,16.44382,16.01583,5061,301,1,31,2550210904515962880,"GALAXY",0.05040659,2265,53674,173
1237667209963962880,117.286760795304,11.023280212122,25.61866,23.52817,21.10753,20.04997,19.37093,5061,301,1,13,5079074761486915584,"QSO",0.3597251,4511,55602,510
1237667209980609024,154.50104827094,25.1849411914619,25.68325,21.85082,20.10192,19.17145,18.72671,5061,301,1,267,7279134043228362752,"GALAXY",0.4787579,6465,56279,695
1237661210973438208,224.304308963983,42.4126298923825,21.04927,19.92181,19.54984,19.40717,19.40017,3664,301,3,90,6815317429402753024,"STAR",-0.0006287571,6053,56091,892
1237661210973831680,225.436780483629,41.9318508799986,21.66362,21.0324,21.13418,20.96533,20.58551,3664,301,3,96,9595046686918727680,"QSO",2.361229,8522,58193,464
1237661210970554880,216.073423491771,45.3532080496466,24.44702,22.03686,21.81703,21.92107,21.48404,3664,301,3,46,9564630335058368512,"QSO",2.96941,8495,57481,402
1237652947454853376,6.81802690310721,-10.1326642863476,21.31483,20.66224,20.28425,20.16143,20.00463,1740,301,3,67,2153866368716400640,"STAR",-0.0004523034,1913,53321,72
1237665441531167488,232.730300474293,20.8382653504323,22.84217,22.26616,21.10884,20.00806,19.79017,4649,301,3,318,4446227480303654912,"GALAXY",0.6391584,3949,55650,177
1237665441538572800,248.913731476047,13.9463078084825,19.88945,17.99006,17.37711,16.95772,16.71597,4649,301,3,431,2481609903563630592,"GALAXY",0.08054812,2204,53877,460
1237664873503655424,119.021704122008,16.1803735971767,22.90726,22.07287,20.37478,19.40519,18.80555,4517,301,1,42,5059929239836710912,"GALAXY",0.4737299,4494,55569,491
1237667254531195648,131.781123005423,19.4132584019499,22.88588,22.44308,21.7655,21.21628,20.85812,5071,301,4,119,10769311635258759168,"GALAXY",0.8389235,9565,58127,287
1237669762794586368,330.00663784809,6.31913311593792,20.94991,18.97243,17.69581,17.15494,16.71647,5655,301,4,157,4983375201989580800,"GALAXY",0.1705672,4426,56105,517
1237669762797601792,336.868851320042,6.66532353446683,23.26326,23.84657,22.10592,20.95308,20.024,5655,301,4,203,12767898874003347456,"GALAXY",0.7179884,11340,58433,705
1237661360762716928,207.025239758658,44.4691533139006,23.47736,24.31015,22.0324,20.40981,19.77097,3699,301,2,125,9435234034919954432,"GALAXY",0.6868157,8380,57520,701
1237661360765862912,216.347403686562,42.1745007388231,24.32888,23.82061,21.87588,20.57343,19.7498,3699,301,2,173,9572557539536820224,"GALAXY",0.6634697,8502,57512,569
1237652947454263296,5.5114181445649,-10.1864011871054,18.76863,17.38372,16.80529,16.5577,16.41136,1740,301,3,58,2152771254665373696,"STAR",-0.001066951,1912,53293,184
1237652947456032768,9.64253540855201,-10.0659060033983,17.79234,16.91484,16.61612,16.52512,16.48252,1740,301,3,85,737536493265905664,"STAR",2.879807e-05,655,52162,262
1237651539256214272,222.386093891956,62.736596997036,22.36265,22.89732,20.90556,19.88182,19.30473,1412,301,4,277,7862235848582125568,"GALAXY",0.6398497,6983,56447,279
1237651538726027264,242.891622472009,52.0001101478632,18.25025,16.689,15.98448,15.69278,15.54422,1412,301,3,379,2450000324795066368,"STAR",-0.0001990973,2176,54243,153
1237657587097731328,40.3265875936646,0.773283085071396,22.21529,21.6553,21.28755,21.22056,20.82053,2820,301,5,135,4110823375634716672,"STAR",-0.0005807776,3651,55247,592
1237670965388050944,145.811454088893,15.8764734214001,22.22289,21.66074,21.49486,21.42165,21.42735,5935,301,4,197,5986432445335230464,"QSO",2.560095,5317,56000,82
1237670965386609408,142.583205660243,15.0544591300177,22.24635,20.27622,19.79535,19.57404,19.51211,5935,301,4,175,5978765000713721856,"STAR",0.0006886102,5310,55983,860
1237654383591883008,147.56424954556,57.8409815998872,20.52914,19.08461,17.81599,17.21355,16.85863,2074,301,6,179,6434763820141664256,"GALAXY",0.2323196,5715,56657,894
1237661137960304640,154.53524341661,38.2408189564447,19.05296,17.29929,16.43757,16.05219,15.75137,3647,301,3,110,1606713918032472064,"GALAXY",0.05498318,1427,52996,199
1237663462607160320,350.405902705771,0.808312803393425,22.62705,24.05655,22.20133,20.6997,19.77935,4188,301,5,46,10330224963932674048,"GALAXY",0.9008628,9175,58049,339
1237660935018250496,136.148237319524,56.5213420793248,23.37877,19.78698,18.35543,17.15873,16.53863,3600,301,1,36,8194393648374503424,"STAR",-2.621198e-05,7278,57041,342
1237660935020741120,144.413842909918,60.1380212762303,22.39623,21.6007,21.48122,21.59358,21.23155,3600,301,1,74,6435853986373588992,"GALAXY",0.3053732,5716,56684,764
1237655692479365120,227.258616123146,-1.73176541935809,17.10605,16.51271,16.37359,16.32789,16.33831,2379,301,4,121,1039304060638881792,"STAR",-0.000179003,923,52404,358
1237678598622872320,349.731818282794,3.6445039924291,25.7878,24.17134,21.4531,20.37319,19.68703,7712,301,6,261,12710441144527640576,"GALAXY",0.5155863,11289,58398,571
1237678598623592704,351.359292283679,3.5074289815529,25.45019,22.57215,20.74616,19.72421,19.11187,7712,301,6,272,4823547988692719616,"GALAXY",0.5455053,4284,55863,701
1237667539081298432,150.212136340956,21.9695799629584,23.23658,22.7301,22.24049,21.09161,20.63945,5137,301,6,249,10826675630915213312,"GALAXY",0.7968015,9616,58135,80
1237667539081691904,151.216144997345,22.0600869480465,26.34951,21.85805,20.30235,19.31511,18.93399,5137,301,6,255,6512467670730037248,"GALAXY",0.5149399,5784,56029,955
1237662194523897856,176.901816381561,42.0175228186746,20.39184,20.24176,20.19111,19.91356,19.98743,3893,301,3,135,9436325025198397440,"QSO",1.710912,8381,57512,574
1237664880491888896,154.591501652771,34.6522239635978,24.7731,20.81721,19.06243,18.41738,18.04512,4518,301,6,178,7266767562029160448,"GALAXY",0.3903946,6454,56336,762
1237664880486843136,141.871023393967,30.4579717518035,24.14116,22.48025,20.39541,19.21345,18.7424,4518,301,6,101,6538217138574088192,"GALAXY",0.5873467,5807,56329,423
1237664880486973952,142.247903123427,30.6368750789533,23.50483,22.32855,20.7265,19.73285,19.28285,4518,301,6,103,6538198446876416000,"GALAXY",0.5543624,5807,56329,355
